template_id,template,dof,cpt_class_representative,is_cpt_representative
658,"(1,1) + (1,1) + (1,2) + (3b,2) + (6b,1) + (8,1)",72,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (8,1)",False
659,"(1,1) + (1,1) + (1,2) + (6,2) + (8,1)",72,"(1,1) + (1,1) + (1,2) + (6,2) + (8,1)",True
660,"(1,1) + (1,1) + (1,2) + (6b,2) + (8,1)",72,"(1,1) + (1,1) + (1,2) + (6,2) + (8,1)",False
661,"(1,1) + (1,1) + (3,1) + (3,1) + (8,2)",72,"(1,1) + (1,1) + (3,1) + (3,1) + (8,2)",True
662,"(1,1) + (1,1) + (3,1) + (3b,1) + (8,2)",72,"(1,1) + (1,1) + (3,1) + (3b,1) + (8,2)",True
663,"(1,1) + (1,1) + (3,2) + (8,1) + (8,1)",72,"(1,1) + (1,1) + (3,2) + (8,1) + (8,1)",True
664,"(1,1) + (1,1) + (3b,1) + (3b,1) + (8,2)",72,"(1,1) + (1,1) + (3,1) + (3,1) + (8,2)",False
665,"(1,1) + (1,1) + (3b,2) + (8,1) + (8,1)",72,"(1,1) + (1,1) + (3,2) + (8,1) + (8,1)",False
666,"(1,1) + (1,1) + (6,1) + (8,2)",72,"(1,1) + (1,1) + (6,1) + (8,2)",True
667,"(1,1) + (1,1) + (6b,1) + (8,2)",72,"(1,1) + (1,1) + (6,1) + (8,2)",False
668,"(1,1) + (1,2) + (3,1) + (3,1) + (3,1) + (6,2)",72,"(1,1) + (1,2) + (3,1) + (3,1) + (3,1) + (6,2)",True
669,"(1,1) + (1,2) + (3,1) + (3,1) + (3,1) + (6b,2)",72,"(1,1) + (1,2) + (3,1) + (3,1) + (3,1) + (6b,2)",True
670,"(1,1) + (1,2) + (3,1) + (3,1) + (3b,1) + (6,2)",72,"(1,1) + (1,2) + (3,1) + (3,1) + (3b,1) + (6,2)",True
671,"(1,1) + (1,2) + (3,1) + (3,1) + (3b,1) + (6b,2)",72,"(1,1) + (1,2) + (3,1) + (3,1) + (3b,1) + (6b,2)",True
672,"(1,1) + (1,2) + (3,1) + (3,2) + (6,1) + (6,1)",72,"(1,1) + (1,2) + (3,1) + (3,2) + (6,1) + (6,1)",True
673,"(1,1) + (1,2) + (3,1) + (3,2) + (6,1) + (6b,1)",72,"(1,1) + (1,2) + (3,1) + (3,2) + (6,1) + (6b,1)",True
674,"(1,1) + (1,2) + (3,1) + (3,2) + (6b,1) + (6b,1)",72,"(1,1) + (1,2) + (3,1) + (3,2) + (6b,1) + (6b,1)",True
675,"(1,1) + (1,2) + (3,1) + (3b,1) + (3b,1) + (6,2)",72,"(1,1) + (1,2) + (3,1) + (3,1) + (3b,1) + (6b,2)",False
676,"(1,1) + (1,2) + (3,1) + (3b,1) + (3b,1) + (6b,2)",72,"(1,1) + (1,2) + (3,1) + (3,1) + (3b,1) + (6,2)",False
677,"(1,1) + (1,2) + (3,1) + (3b,2) + (6,1) + (6,1)",72,"(1,1) + (1,2) + (3,1) + (3b,2) + (6,1) + (6,1)",True
678,"(1,1) + (1,2) + (3,1) + (3b,2) + (6,1) + (6b,1)",72,"(1,1) + (1,2) + (3,1) + (3b,2) + (6,1) + (6b,1)",True
679,"(1,1) + (1,2) + (3,1) + (3b,2) + (6b,1) + (6b,1)",72,"(1,1) + (1,2) + (3,1) + (3b,2) + (6b,1) + (6b,1)",True
680,"(1,1) + (1,2) + (3,1) + (6,1) + (6,2)",72,"(1,1) + (1,2) + (3,1) + (6,1) + (6,2)",True
681,"(1,1) + (1,2) + (3,1) + (6,1) + (6b,2)",72,"(1,1) + (1,2) + (3,1) + (6,1) + (6b,2)",True
682,"(1,1) + (1,2) + (3,1) + (6,2) + (6b,1)",72,"(1,1) + (1,2) + (3,1) + (6,2) + (6b,1)",True
683,"(1,1) + (1,2) + (3,1) + (6b,1) + (6b,2)",72,"(1,1) + (1,2) + (3,1) + (6b,1) + (6b,2)",True
684,"(1,1) + (1,2) + (3,2) + (3b,1) + (6,1) + (6,1)",72,"(1,1) + (1,2) + (3,1) + (3b,2) + (6b,1) + (6b,1)",False
685,"(1,1) + (1,2) + (3,2) + (3b,1) + (6,1) + (6b,1)",72,"(1,1) + (1,2) + (3,1) + (3b,2) + (6,1) + (6b,1)",False
686,"(1,1) + (1,2) + (3,2) + (3b,1) + (6b,1) + (6b,1)",72,"(1,1) + (1,2) + (3,1) + (3b,2) + (6,1) + (6,1)",False
687,"(1,1) + (1,2) + (3b,1) + (3b,1) + (3b,1) + (6,2)",72,"(1,1) + (1,2) + (3,1) + (3,1) + (3,1) + (6b,2)",False
688,"(1,1) + (1,2) + (3b,1) + (3b,1) + (3b,1) + (6b,2)",72,"(1,1) + (1,2) + (3,1) + (3,1) + (3,1) + (6,2)",False
689,"(1,1) + (1,2) + (3b,1) + (3b,2) + (6,1) + (6,1)",72,"(1,1) + (1,2) + (3,1) + (3,2) + (6b,1) + (6b,1)",False
690,"(1,1) + (1,2) + (3b,1) + (3b,2) + (6,1) + (6b,1)",72,"(1,1) + (1,2) + (3,1) + (3,2) + (6,1) + (6b,1)",False
691,"(1,1) + (1,2) + (3b,1) + (3b,2) + (6b,1) + (6b,1)",72,"(1,1) + (1,2) + (3,1) + (3,2) + (6,1) + (6,1)",False
692,"(1,1) + (1,2) + (3b,1) + (6,1) + (6,2)",72,"(1,1) + (1,2) + (3,1) + (6b,1) + (6b,2)",False
693,"(1,1) + (1,2) + (3b,1) + (6,1) + (6b,2)",72,"(1,1) + (1,2) + (3,1) + (6,2) + (6b,1)",False
694,"(1,1) + (1,2) + (3b,1) + (6,2) + (6b,1)",72,"(1,1) + (1,2) + (3,1) + (6,1) + (6b,2)",False
695,"(1,1) + (1,2) + (3b,1) + (6b,1) + (6b,2)",72,"(1,1) + (1,2) + (3,1) + (6,1) + (6,2)",False
696,"(1,1) + (3,1) + (3,2) + (6,1) + (8,1)",72,"(1,1) + (3,1) + (3,2) + (6,1) + (8,1)",True
697,"(1,1) + (3,1) + (3,2) + (6b,1) + (8,1)",72,"(1,1) + (3,1) + (3,2) + (6b,1) + (8,1)",True
698,"(1,1) + (3,1) + (3b,2) + (6,1) + (8,1)",72,"(1,1) + (3,1) + (3b,2) + (6,1) + (8,1)",True
699,"(1,1) + (3,1) + (3b,2) + (6b,1) + (8,1)",72,"(1,1) + (3,1) + (3b,2) + (6b,1) + (8,1)",True
700,"(1,1) + (3,1) + (6,2) + (8,1)",72,"(1,1) + (3,1) + (6,2) + (8,1)",True
701,"(1,1) + (3,1) + (6b,2) + (8,1)",72,"(1,1) + (3,1) + (6b,2) + (8,1)",True
702,"(1,1) + (3,2) + (3b,1) + (6,1) + (8,1)",72,"(1,1) + (3,1) + (3b,2) + (6b,1) + (8,1)",False
703,"(1,1) + (3,2) + (3b,1) + (6b,1) + (8,1)",72,"(1,1) + (3,1) + (3b,2) + (6,1) + (8,1)",False
704,"(1,1) + (3b,1) + (3b,2) + (6,1) + (8,1)",72,"(1,1) + (3,1) + (3,2) + (6b,1) + (8,1)",False
705,"(1,1) + (3b,1) + (3b,2) + (6b,1) + (8,1)",72,"(1,1) + (3,1) + (3,2) + (6,1) + (8,1)",False
706,"(1,1) + (3b,1) + (6,2) + (8,1)",72,"(1,1) + (3,1) + (6b,2) + (8,1)",False
707,"(1,1) + (3b,1) + (6b,2) + (8,1)",72,"(1,1) + (3,1) + (6,2) + (8,1)",False
708,"(1,2) + (3,1) + (3,1) + (8,2)",72,"(1,2) + (3,1) + (3,1) + (8,2)",True
709,"(1,2) + (3,1) + (3b,1) + (8,2)",72,"(1,2) + (3,1) + (3b,1) + (8,2)",True
710,"(1,2) + (3,2) + (8,1) + (8,1)",72,"(1,2) + (3,2) + (8,1) + (8,1)",True
711,"(1,2) + (3b,1) + (3b,1) + (8,2)",72,"(1,2) + (3,1) + (3,1) + (8,2)",False
712,"(1,2) + (3b,2) + (8,1) + (8,1)",72,"(1,2) + (3,2) + (8,1) + (8,1)",False
713,"(1,2) + (6,1) + (8,2)",72,"(1,2) + (6,1) + (8,2)",True
714,"(1,2) + (6b,1) + (8,2)",72,"(1,2) + (6,1) + (8,2)",False
715,"(3,1) + (3,1) + (6,1) + (6,2)",72,"(3,1) + (3,1) + (6,1) + (6,2)",True
716,"(3,1) + (3,1) + (6,1) + (6b,2)",72,"(3,1) + (3,1) + (6,1) + (6b,2)",True
717,"(3,1) + (3,1) + (6,2) + (6b,1)",72,"(3,1) + (3,1) + (6,2) + (6b,1)",True
718,"(3,1) + (3,1) + (6b,1) + (6b,2)",72,"(3,1) + (3,1) + (6b,1) + (6b,2)",True
719,"(3,1) + (3b,1) + (6,1) + (6,2)",72,"(3,1) + (3b,1) + (6,1) + (6,2)",True
720,"(3,1) + (3b,1) + (6,1) + (6b,2)",72,"(3,1) + (3b,1) + (6,1) + (6b,2)",True
721,"(3,1) + (3b,1) + (6,2) + (6b,1)",72,"(3,1) + (3b,1) + (6,1) + (6b,2)",False
722,"(3,1) + (3b,1) + (6b,1) + (6b,2)",72,"(3,1) + (3b,1) + (6,1) + (6,2)",False
723,"(3,2) + (6,1) + (6,1) + (6,1)",72,"(3,2) + (6,1) + (6,1) + (6,1)",True
724,"(3,2) + (6,1) + (6,1) + (6b,1)",72,"(3,2) + (6,1) + (6,1) + (6b,1)",True
725,"(3,2) + (6,1) + (6b,1) + (6b,1)",72,"(3,2) + (6,1) + (6b,1) + (6b,1)",True
726,"(3,2) + (6b,1) + (6b,1) + (6b,1)",72,"(3,2) + (6b,1) + (6b,1) + (6b,1)",True
727,"(3b,1) + (3b,1) + (6,1) + (6,2)",72,"(3,1) + (3,1) + (6b,1) + (6b,2)",False
728,"(3b,1) + (3b,1) + (6,1) + (6b,2)",72,"(3,1) + (3,1) + (6,2) + (6b,1)",False
729,"(3b,1) + (3b,1) + (6,2) + (6b,1)",72,"(3,1) + (3,1) + (6,1) + (6b,2)",False
730,"(3b,1) + (3b,1) + (6b,1) + (6b,2)",72,"(3,1) + (3,1) + (6,1) + (6,2)",False
731,"(3b,2) + (6,1) + (6,1) + (6,1)",72,"(3,2) + (6b,1) + (6b,1) + (6b,1)",False
732,"(3b,2) + (6,1) + (6,1) + (6b,1)",72,"(3,2) + (6,1) + (6b,1) + (6b,1)",False
733,"(3b,2) + (6,1) + (6b,1) + (6b,1)",72,"(3,2) + (6,1) + (6,1) + (6b,1)",False
734,"(3b,2) + (6b,1) + (6b,1) + (6b,1)",72,"(3,2) + (6,1) + (6,1) + (6,1)",False
735,"(6,1) + (6,1) + (6,2)",72,"(6,1) + (6,1) + (6,2)",True
736,"(6,1) + (6,1) + (6b,2)",72,"(6,1) + (6,1) + (6b,2)",True
737,"(6,1) + (6,2) + (6b,1)",72,"(6,1) + (6,2) + (6b,1)",True
738,"(6,1) + (6b,1) + (6b,2)",72,"(6,1) + (6,2) + (6b,1)",False
739,"(6,2) + (6b,1) + (6b,1)",72,"(6,1) + (6,1) + (6b,2)",False
740,"(6b,1) + (6b,1) + (6b,2)",72,"(6,1) + (6,1) + (6,2)",False
741,"(8,1) + (8,2)",72,"(8,1) + (8,2)",True
742,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (3,1) + (6,2)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (3,1) + (6,2)",True
743,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (3,1) + (6b,2)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (3,1) + (6b,2)",True
744,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (3b,1) + (6,2)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (3b,1) + (6,2)",True
745,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (3b,1) + (6b,2)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (3b,1) + (6b,2)",True
746,"(1,1) + (1,1) + (1,2) + (3,1) + (3,2) + (6,1) + (6,1)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3,2) + (6,1) + (6,1)",True
747,"(1,1) + (1,1) + (1,2) + (3,1) + (3,2) + (6,1) + (6b,1)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3,2) + (6,1) + (6b,1)",True
748,"(1,1) + (1,1) + (1,2) + (3,1) + (3,2) + (6b,1) + (6b,1)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3,2) + (6b,1) + (6b,1)",True
749,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (3b,1) + (6,2)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (3b,1) + (6b,2)",False
750,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (3b,1) + (6b,2)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (3b,1) + (6,2)",False
751,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,2) + (6,1) + (6,1)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,2) + (6,1) + (6,1)",True
752,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,2) + (6,1) + (6b,1)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,2) + (6,1) + (6b,1)",True
753,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,2) + (6b,1) + (6b,1)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,2) + (6b,1) + (6b,1)",True
754,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,2)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,2)",True
755,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6b,2)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6b,2)",True
756,"(1,1) + (1,1) + (1,2) + (3,1) + (6,2) + (6b,1)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (6,2) + (6b,1)",True
757,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,1) + (6b,2)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,1) + (6b,2)",True
758,"(1,1) + (1,1) + (1,2) + (3,2) + (3b,1) + (6,1) + (6,1)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,2) + (6b,1) + (6b,1)",False
759,"(1,1) + (1,1) + (1,2) + (3,2) + (3b,1) + (6,1) + (6b,1)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,2) + (6,1) + (6b,1)",False
760,"(1,1) + (1,1) + (1,2) + (3,2) + (3b,1) + (6b,1) + (6b,1)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,2) + (6,1) + (6,1)",False
761,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,1) + (3b,1) + (6,2)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (3,1) + (6b,2)",False
762,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,1) + (3b,1) + (6b,2)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (3,1) + (6,2)",False
763,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,2) + (6,1) + (6,1)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3,2) + (6b,1) + (6b,1)",False
764,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,2) + (6,1) + (6b,1)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3,2) + (6,1) + (6b,1)",False
765,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,2) + (6b,1) + (6b,1)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (3,2) + (6,1) + (6,1)",False
766,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (6,2)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,1) + (6b,2)",False
767,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (6b,2)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (6,2) + (6b,1)",False
768,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,2) + (6b,1)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6b,2)",False
769,"(1,1) + (1,1) + (1,2) + (3b,1) + (6b,1) + (6b,2)",75,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,2)",False
770,"(1,1) + (1,1) + (3,1) + (3,2) + (6,1) + (8,1)",75,"(1,1) + (1,1) + (3,1) + (3,2) + (6,1) + (8,1)",True
771,"(1,1) + (1,1) + (3,1) + (3,2) + (6b,1) + (8,1)",75,"(1,1) + (1,1) + (3,1) + (3,2) + (6b,1) + (8,1)",True
772,"(1,1) + (1,1) + (3,1) + (3b,2) + (6,1) + (8,1)",75,"(1,1) + (1,1) + (3,1) + (3b,2) + (6,1) + (8,1)",True
773,"(1,1) + (1,1) + (3,1) + (3b,2) + (6b,1) + (8,1)",75,"(1,1) + (1,1) + (3,1) + (3b,2) + (6b,1) + (8,1)",True
774,"(1,1) + (1,1) + (3,1) + (6,2) + (8,1)",75,"(1,1) + (1,1) + (3,1) + (6,2) + (8,1)",True
775,"(1,1) + (1,1) + (3,1) + (6b,2) + (8,1)",75,"(1,1) + (1,1) + (3,1) + (6b,2) + (8,1)",True
776,"(1,1) + (1,1) + (3,2) + (3b,1) + (6,1) + (8,1)",75,"(1,1) + (1,1) + (3,1) + (3b,2) + (6b,1) + (8,1)",False
777,"(1,1) + (1,1) + (3,2) + (3b,1) + (6b,1) + (8,1)",75,"(1,1) + (1,1) + (3,1) + (3b,2) + (6,1) + (8,1)",False
778,"(1,1) + (1,1) + (3b,1) + (3b,2) + (6,1) + (8,1)",75,"(1,1) + (1,1) + (3,1) + (3,2) + (6b,1) + (8,1)",False
779,"(1,1) + (1,1) + (3b,1) + (3b,2) + (6b,1) + (8,1)",75,"(1,1) + (1,1) + (3,1) + (3,2) + (6,1) + (8,1)",False
780,"(1,1) + (1,1) + (3b,1) + (6,2) + (8,1)",75,"(1,1) + (1,1) + (3,1) + (6b,2) + (8,1)",False
781,"(1,1) + (1,1) + (3b,1) + (6b,2) + (8,1)",75,"(1,1) + (1,1) + (3,1) + (6,2) + (8,1)",False
782,"(1,1) + (1,2) + (3,1) + (3,1) + (8,2)",75,"(1,1) + (1,2) + (3,1) + (3,1) + (8,2)",True
783,"(1,1) + (1,2) + (3,1) + (3b,1) + (8,2)",75,"(1,1) + (1,2) + (3,1) + (3b,1) + (8,2)",True
784,"(1,1) + (1,2) + (3,2) + (8,1) + (8,1)",75,"(1,1) + (1,2) + (3,2) + (8,1) + (8,1)",True
785,"(1,1) + (1,2) + (3b,1) + (3b,1) + (8,2)",75,"(1,1) + (1,2) + (3,1) + (3,1) + (8,2)",False
786,"(1,1) + (1,2) + (3b,2) + (8,1) + (8,1)",75,"(1,1) + (1,2) + (3,2) + (8,1) + (8,1)",False
787,"(1,1) + (1,2) + (6,1) + (8,2)",75,"(1,1) + (1,2) + (6,1) + (8,2)",True
788,"(1,1) + (1,2) + (6b,1) + (8,2)",75,"(1,1) + (1,2) + (6,1) + (8,2)",False
789,"(1,1) + (3,1) + (3,1) + (6,1) + (6,2)",75,"(1,1) + (3,1) + (3,1) + (6,1) + (6,2)",True
790,"(1,1) + (3,1) + (3,1) + (6,1) + (6b,2)",75,"(1,1) + (3,1) + (3,1) + (6,1) + (6b,2)",True
791,"(1,1) + (3,1) + (3,1) + (6,2) + (6b,1)",75,"(1,1) + (3,1) + (3,1) + (6,2) + (6b,1)",True
792,"(1,1) + (3,1) + (3,1) + (6b,1) + (6b,2)",75,"(1,1) + (3,1) + (3,1) + (6b,1) + (6b,2)",True
793,"(1,1) + (3,1) + (3b,1) + (6,1) + (6,2)",75,"(1,1) + (3,1) + (3b,1) + (6,1) + (6,2)",True
794,"(1,1) + (3,1) + (3b,1) + (6,1) + (6b,2)",75,"(1,1) + (3,1) + (3b,1) + (6,1) + (6b,2)",True
795,"(1,1) + (3,1) + (3b,1) + (6,2) + (6b,1)",75,"(1,1) + (3,1) + (3b,1) + (6,1) + (6b,2)",False
796,"(1,1) + (3,1) + (3b,1) + (6b,1) + (6b,2)",75,"(1,1) + (3,1) + (3b,1) + (6,1) + (6,2)",False
797,"(1,1) + (3,2) + (6,1) + (6,1) + (6,1)",75,"(1,1) + (3,2) + (6,1) + (6,1) + (6,1)",True
798,"(1,1) + (3,2) + (6,1) + (6,1) + (6b,1)",75,"(1,1) + (3,2) + (6,1) + (6,1) + (6b,1)",True
799,"(1,1) + (3,2) + (6,1) + (6b,1) + (6b,1)",75,"(1,1) + (3,2) + (6,1) + (6b,1) + (6b,1)",True
800,"(1,1) + (3,2) + (6b,1) + (6b,1) + (6b,1)",75,"(1,1) + (3,2) + (6b,1) + (6b,1) + (6b,1)",True
801,"(1,1) + (3b,1) + (3b,1) + (6,1) + (6,2)",75,"(1,1) + (3,1) + (3,1) + (6b,1) + (6b,2)",False
802,"(1,1) + (3b,1) + (3b,1) + (6,1) + (6b,2)",75,"(1,1) + (3,1) + (3,1) + (6,2) + (6b,1)",False
803,"(1,1) + (3b,1) + (3b,1) + (6,2) + (6b,1)",75,"(1,1) + (3,1) + (3,1) + (6,1) + (6b,2)",False
804,"(1,1) + (3b,1) + (3b,1) + (6b,1) + (6b,2)",75,"(1,1) + (3,1) + (3,1) + (6,1) + (6,2)",False
805,"(1,1) + (3b,2) + (6,1) + (6,1) + (6,1)",75,"(1,1) + (3,2) + (6b,1) + (6b,1) + (6b,1)",False
806,"(1,1) + (3b,2) + (6,1) + (6,1) + (6b,1)",75,"(1,1) + (3,2) + (6,1) + (6b,1) + (6b,1)",False
807,"(1,1) + (3b,2) + (6,1) + (6b,1) + (6b,1)",75,"(1,1) + (3,2) + (6,1) + (6,1) + (6b,1)",False
808,"(1,1) + (3b,2) + (6b,1) + (6b,1) + (6b,1)",75,"(1,1) + (3,2) + (6,1) + (6,1) + (6,1)",False
809,"(1,1) + (6,1) + (6,1) + (6,2)",75,"(1,1) + (6,1) + (6,1) + (6,2)",True
810,"(1,1) + (6,1) + (6,1) + (6b,2)",75,"(1,1) + (6,1) + (6,1) + (6b,2)",True
811,"(1,1) + (6,1) + (6,2) + (6b,1)",75,"(1,1) + (6,1) + (6,2) + (6b,1)",True
812,"(1,1) + (6,1) + (6b,1) + (6b,2)",75,"(1,1) + (6,1) + (6,2) + (6b,1)",False
813,"(1,1) + (6,2) + (6b,1) + (6b,1)",75,"(1,1) + (6,1) + (6,1) + (6b,2)",False
814,"(1,1) + (6b,1) + (6b,1) + (6b,2)",75,"(1,1) + (6,1) + (6,1) + (6,2)",False
815,"(1,1) + (8,1) + (8,2)",75,"(1,1) + (8,1) + (8,2)",True
816,"(1,2) + (3,1) + (3,2) + (6,1) + (8,1)",75,"(1,2) + (3,1) + (3,2) + (6,1) + (8,1)",True
817,"(1,2) + (3,1) + (3,2) + (6b,1) + (8,1)",75,"(1,2) + (3,1) + (3,2) + (6b,1) + (8,1)",True
818,"(1,2) + (3,1) + (3b,2) + (6,1) + (8,1)",75,"(1,2) + (3,1) + (3b,2) + (6,1) + (8,1)",True
819,"(1,2) + (3,1) + (3b,2) + (6b,1) + (8,1)",75,"(1,2) + (3,1) + (3b,2) + (6b,1) + (8,1)",True
820,"(1,2) + (3,1) + (6,2) + (8,1)",75,"(1,2) + (3,1) + (6,2) + (8,1)",True
821,"(1,2) + (3,1) + (6b,2) + (8,1)",75,"(1,2) + (3,1) + (6b,2) + (8,1)",True
822,"(1,2) + (3,2) + (3b,1) + (6,1) + (8,1)",75,"(1,2) + (3,1) + (3b,2) + (6b,1) + (8,1)",False
823,"(1,2) + (3,2) + (3b,1) + (6b,1) + (8,1)",75,"(1,2) + (3,1) + (3b,2) + (6,1) + (8,1)",False
824,"(1,2) + (3b,1) + (3b,2) + (6,1) + (8,1)",75,"(1,2) + (3,1) + (3,2) + (6b,1) + (8,1)",False
825,"(1,2) + (3b,1) + (3b,2) + (6b,1) + (8,1)",75,"(1,2) + (3,1) + (3,2) + (6,1) + (8,1)",False
826,"(1,2) + (3b,1) + (6,2) + (8,1)",75,"(1,2) + (3,1) + (6b,2) + (8,1)",False
827,"(1,2) + (3b,1) + (6b,2) + (8,1)",75,"(1,2) + (3,1) + (6,2) + (8,1)",False
828,"(3,1) + (3,1) + (3,1) + (8,2)",75,"(3,1) + (3,1) + (3,1) + (8,2)",True
829,"(3,1) + (3,1) + (3b,1) + (8,2)",75,"(3,1) + (3,1) + (3b,1) + (8,2)",True
830,"(3,1) + (3,2) + (8,1) + (8,1)",75,"(3,1) + (3,2) + (8,1) + (8,1)",True
831,"(3,1) + (3b,1) + (3b,1) + (8,2)",75,"(3,1) + (3,1) + (3b,1) + (8,2)",False
832,"(3,1) + (3b,2) + (8,1) + (8,1)",75,"(3,1) + (3b,2) + (8,1) + (8,1)",True
833,"(3,1) + (6,1) + (8,2)",75,"(3,1) + (6,1) + (8,2)",True
834,"(3,1) + (6b,1) + (8,2)",75,"(3,1) + (6b,1) + (8,2)",True
835,"(3,2) + (3b,1) + (8,1) + (8,1)",75,"(3,1) + (3b,2) + (8,1) + (8,1)",False
836,"(3b,1) + (3b,1) + (3b,1) + (8,2)",75,"(3,1) + (3,1) + (3,1) + (8,2)",False
837,"(3b,1) + (3b,2) + (8,1) + (8,1)",75,"(3,1) + (3,2) + (8,1) + (8,1)",False
838,"(3b,1) + (6,1) + (8,2)",75,"(3,1) + (6b,1) + (8,2)",False
839,"(3b,1) + (6b,1) + (8,2)",75,"(3,1) + (6,1) + (8,2)",False
840,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (8,2)",78,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (8,2)",True
841,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (8,2)",78,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (8,2)",True
842,"(1,1) + (1,1) + (1,2) + (3,2) + (8,1) + (8,1)",78,"(1,1) + (1,1) + (1,2) + (3,2) + (8,1) + (8,1)",True
843,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,1) + (8,2)",78,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (8,2)",False
844,"(1,1) + (1,1) + (1,2) + (3b,2) + (8,1) + (8,1)",78,"(1,1) + (1,1) + (1,2) + (3,2) + (8,1) + (8,1)",False
845,"(1,1) + (1,1) + (1,2) + (6,1) + (8,2)",78,"(1,1) + (1,1) + (1,2) + (6,1) + (8,2)",True
846,"(1,1) + (1,1) + (1,2) + (6b,1) + (8,2)",78,"(1,1) + (1,1) + (1,2) + (6,1) + (8,2)",False
847,"(1,1) + (1,1) + (3,1) + (3,1) + (6,1) + (6,2)",78,"(1,1) + (1,1) + (3,1) + (3,1) + (6,1) + (6,2)",True
848,"(1,1) + (1,1) + (3,1) + (3,1) + (6,1) + (6b,2)",78,"(1,1) + (1,1) + (3,1) + (3,1) + (6,1) + (6b,2)",True
849,"(1,1) + (1,1) + (3,1) + (3,1) + (6,2) + (6b,1)",78,"(1,1) + (1,1) + (3,1) + (3,1) + (6,2) + (6b,1)",True
850,"(1,1) + (1,1) + (3,1) + (3,1) + (6b,1) + (6b,2)",78,"(1,1) + (1,1) + (3,1) + (3,1) + (6b,1) + (6b,2)",True
851,"(1,1) + (1,1) + (3,1) + (3b,1) + (6,1) + (6,2)",78,"(1,1) + (1,1) + (3,1) + (3b,1) + (6,1) + (6,2)",True
852,"(1,1) + (1,1) + (3,1) + (3b,1) + (6,1) + (6b,2)",78,"(1,1) + (1,1) + (3,1) + (3b,1) + (6,1) + (6b,2)",True
853,"(1,1) + (1,1) + (3,1) + (3b,1) + (6,2) + (6b,1)",78,"(1,1) + (1,1) + (3,1) + (3b,1) + (6,1) + (6b,2)",False
